ID #,Date In,ST,TT,Wheel,Color,ColorName,Brand,Model,Quality,Condition,Status,DateOut,Value,Remarks,,,
566,07/23/11,16,20,406,C0C0C0,Silver,Quest,,C,B,Scrap,09/12/11,,,,,
697,07/18/11,,,,C0C0C0,Silver,Quasar,Raptor,,,Scrap,08/29/11,,,,,
715,07/28/11,17.5,22,406,C0C0C0,Silver,Royce Union,,C,D,,,,,,,
716,07/28/11,19,22,630,C0C0C0,Silver,Schwinn,Varsity,B,d,,,,,,,
720,07/28/11,19,22,559,C0C0C0,Silver,Trek,,B,B,,,,,,,
727,08/01/11,15,21,559,C0C0C0,Silver,Trek,830,B,B,Earn a Bike,08/27/11,,,,,
729,08/01/11,13,20,559,C0C0C0,Silver,Univega,303-Rover,B,B,As-is,08/04/11,,,,,
741,08/04/11,15,19.5,507,C0C0C0,Silver,Pacific,Blaze,D,C,,,,,,,
747,08/04/11,19,24,559,C0C0C0,Silver,Huffy,,,,,,,,,,
754,06/15/11,,,,C0C0C0,Silver,Western Flyer,,,,,,,,,,
818,08/13/11,,,,C0C0C0,Silver,X-Games,Vacter,,,,,,,,,
844,08/18/11,,,,C0C0C0,Silver,Pacific,DS2,D,B,As-is,08/18/11,,,,,
845,08/18/11,14,20,559,C0C0C0,Silver,Roadmaster,Mtn Sport,D,F,,,,,,,
865,08/22/11,18,20,559,C0C0C0,Silver,Roadmaster,Mt. Fury,B,B,As-is,09/08/11,,,,,
875,08/15/11,,,406,C0C0C0,Silver,Quest,,A,B,Scrap,09/12/11,,,,,
884,09/15/11,22,22.5,630,C0C0C0,Silver,Schwinn,Sprint,B,A,As-is,10/01/11,80,80,,,
891,09/26/11,25.25,22.5,630,C0C0C0,Silver,Raleigh,Technium,,,As-is,10/08/11,100,100,,,
904,09/03/11,17,21,559,C0C0C0,Silver,GT,Timberline,B,B,,,,,,,
920,09/17/11,19,21,559,C0C0C0,Silver,,,B,B,,,,,,,
921,09/17/11,20.5,22.5,559,C0C0C0,Silver,Gary Fisher,Advance,B,A,,,,,,,
949,10/10/11,17.5,21.5,559,C0C0C0,Silver,Raleigh USA,MD40,B,B,,,,,,,
963,10/25/11,,,559,C0C0C0,Silver,GT,LTS 3000,,,,,,,,,
967,10/26/11,19.5,22.5,559,C0C0C0,Silver,Specialized,Hard Rock,A,B,,,,,,,
984,02/19/11,,,,C0C0C0,Silver,Volksbike,,B,B,As-is,12/17/11,,,,,
1189,03/31/12,11,20,559,C0C0C0,Silver,Trek,St 820,C,D,As-is,04/07/12,32,32,,,
59,02/19/11,18,,630,D2B48C,Tan,Free Spirit,,D,C,Scrap,04/04/11,,,,,
445,06/27/11,,,,D2B48C,Tan,Free Spirit,Iron Mountain,,,,,,,,,
694,07/18/11,,,,D2B48C,Tan,Diamondback,Octane ,,,,,,,,,
941,10/01/11,24.5,22.5,630,D2B48C,Tan,Trek,620,A,D,,,,,,,
958,10/22/11,19,22,559,D2B48C,Tan,Schwinn,Clear Creek,B,A,As-is,10/22/11,,,,,
959,10/22/11,15,20,559,D2B48C,Tan,Schwinn,Clear Creek,B,A,,,,,,,
960,10/22/11,15,20,559,D2B48C,Tan,Schwinn,Clear Creek,B,A,,,,,,,
1080,10/22/11,15,20,559,D2B48C,Tan,Schwinn,Clear Creek,B,A,As-is,03/15/12,60,60,,,
4,02/17/11,20,,559,FF0000,Red,Columbia,Metro,C,C,Buildathon,07/10/13,,,,,
5,02/17/11,22,,630,FF0000,Red,Schwinn,Varsity,C,C,,,,,,,
12,02/19/11,23,,630,FF0000,Red,Schwinn,Sprint,B,B,,,,Note,,,
13,02/19/11,15.5,,559,FF0000,Red,Nishiki,Blaner,B,A,Fix for Sale,07/10/13,25,Fix for Sale25,,,
14,02/19/11,22,,559,FF0000,Red,Huffy,,D,C,,,,,,,
18,02/19/11,20,,559,FF0000,Red,GT,All Terra,B,C,,,,,,,
24,02/19/11,17,,559,FF0000,Red,Schwinn,Sidewinder,C,C,Youth,07/28/11,, ,,,
33,02/19/11,21,,559,FF0000,Red,Giant,Rincon,C,C,As-is,08/11/11,,,,,
42,02/19/11,19,,559,FF0000,Red,Free Spirit,Dynasty,C,C,,,,Rack-rear,,,
48,02/19/11,20,,630,FF0000,Red,Schwinn,Deluxe Varsity,C,C,As-is,07/10/13,,,,,
63,02/19/11,25,,630,FF0000,Red,Gitane,Grand Sport Deluxe,C,D,,,,,,,
75,02/19/11,13.5,,,FF0000,Red,Jamis,Explorer,B,A,Fix for Sale,07/10/13,97,Fix for Sale20 - 97,,,
79,02/19/11,26,,630,FF0000,Red,Schwinn,World,C,C,As-is,08/05/11,40,40.... Rack,,,
80,02/19/11,26,,630,FF0000,Red,Raleigh,Grand Prix,C,C,,,,,,,
84,02/19/11,19,,559,FF0000,Red,Specialized,Hard Rock,C,C,,,,,,,
93,02/19/11,21,,630,FF0000,Red,Schwinn,Traveler,C,C,,,,,,,
103,02/19/11,19,,630,FF0000,Red,American Eagle,,C,D,,,,,,,
108,02/19/11,17,,559,FF0000,Red,Giant,Rincon,A,F,,,,Cro-Mo,,,
112,02/19/11,19,,622,FF0000,Red,Fuji,Monterey,B,B,Earn a Bike,,,,,,
160,02/26/11,19,,630,FF0000,Red,Schwinn,Varsity,C,C,,,,,,,
179,03/13/11,19,,630,FF0000,Red,Concord,Freedom Deluxe,,,,,,,,,
182,06/30/11,,,,FF0000,Red,Specialized,Hard Rock,,,,,,,,,
195,03/16/11,20,,,FF0000,Red,Falcon,Pathfinder,C,C,Fix for Sale,07/10/13,,Verify Fix for Sale Type & #,,,
206,03/27/11,21,,630,FF0000,Red,Free Spirit,Pinnacle,C,D,Scrap,09/30/11,,,,,
210,03/21/11,17,,,FF0000,Red,Huffy,Good Vibrations,D,B,As-is,07/10/13,,,,,
221,03/31/11,0,,,FF0000,Red,Next,Power Climber,,,Youth,07/16/11,,,,,
245,,,,,FF0000,Red,Huffy,Tempas,,,,,,,,,
248,,,,,FF0000,Red,Specialized,Hard Rock,,,,,,,,,
250,,,,,FF0000,Red,Rhino,Rebound,,,Buildathon,07/10/13,,,,,
257,04/02/11,,,,FF0000,Red,Diamondback,Outlook,,,,,,,,,
262,04/02/11,,,,FF0000,Red,Huffy,Lakota,,,Buildathon,07/10/13,,,,,
276,04/11/11,19,22,559,FF0000,Red,,,B,B,,,,,,,
282,04/11/11,10,21,559,FF0000,Red,Schwinn,Mironda,B,A,As-is,04/14/11,55,As-is 55 cash,,,
289,04/16/11,18,21,622,FF0000,Red,Giant,Nutra,B,B,,,,,,,
290,04/16/11,21,22,622,FF0000,Red,Giant,Nutra,B,B,,,,,,,
291,4/18/2011,25.25,24,630,FF0000,Red,Schwinn,Varsity,C,B,Earn a Bike,05/12/11,,,,,
294,4/22/2011,18,,622,FF0000,Red,Schwinn,Sierra,A,A,Fix for Sale,05/21/11,,,,,
320,05/05/11,17.5,22,630,FF0000,Red,Schwinn,,C,B,,,,,,,
321,05/05/11,18,22,559,FF0000,Red,Schwinn,World Sport,C,C,,,,,,,
323,05/05/11,18,22,559,FF0000,Red,Trek,Antelope,D,D,,,,,,,
327,05/14/11,11,13,203,FF0000,Red,,,B,B,,,,,,,
330,05/16/11,,,,FF0000,Red,Schwinn,Mesa Runner,,,Fix for Sale,06/30/11,108,Fix for Sale 108,,,
350,05/16/11,,,,FF0000,Red,Schwinn,Sprint,,,,,,,,,
351,05/16/11,,,,FF0000,Red,Specialized,Crossroads,,,,,,,,,
353,05/16/11,,,,FF0000,Red,Schwinn,Varsity,,,,,,,,,
354,05/20/11,,,,FF0000,Red,Magna,Road Impressions,,,Youth,07/16/11,,,,,
370,05/26/11,,,559,FF0000,Red,Giant,,B,D,,,,,,,
382,06/04/11,21,23,,FF0000,Red,Schwinn,,C,D,,,,,,,
387,06/04/11,19,23,,FF0000,Red,Goffa,10 Speed,C,D,,,,,,,
402,06/04/11,11,18,,FF0000,Red,Next,WipeOut,B,A,,,,,,,
406,06/04/11,19,24,,FF0000,Red,,AMF,C,B,,,,,,,
411,06/06/11,15,22,,FF0000,Red,Schwinn,Soultion,A,B,,,,,,,
412,06/06/11,16,22,,FF0000,Red,Kent,Grand,,,,,,,,,
418,06/06/11,11,22,,FF0000,Red,,Regutte,,,Earn a Bike,06/11/11,,,,,
426,06/20/11,21,21,590,FF0000,Red,Free Spirit,Sunbird,,,,,,,,,
430,06/20/11,22,23,,FF0000,Red,Schwinn,Varsity,,,,,,,,,
436,06/20/11,23,22,630,FF0000,Red,Puch,Odyssey,B,F,,,,Frame,,,
443,06/27/11,,,,FF0000,Red,Huffy,,,,,,,,,,
454,06/13/11,20,22,,FF0000,Red,Nishiki,Colorado,B,C,Earn a Bike,08/04/11,,,,,
464,06/13/11,22,25,,FF0000,Red,Nishiki,Meridian,B,C,As-is,07/10/13,,,,,
479,06/18/11,18,21,,FF0000,Red,Schwinn,S40 DSX,A,C,Earn a Bike,,,,,,
496,07/07/11,6,20.5,630,FF0000,Red,Schwinn,,A,A,,,,,,,
501,07/07/11,12.5,20,,FF0000,Red,Nishiki,Bravo,A,A,,,,,,,
514,07/11/11,13,21,559,FF0000,Red,Gary Fisher,Genesis,A,C,,,,,,,
523,07/11/11,16.5,21,559,FF0000,Red,Murray,,C,C,,,,,,,
534,07/14/11,17,19,,FF0000,Red,Giant,Nutra,B,F,,,,,,,
535,07/14/11,16,21,559,FF0000,Red,Honda,Trail Pilot,A,A,Youth,07/28/11,,,,,
549,07/18/11,6,10,203,FF0000,Red,Huffy,rock it ,,,,,,,,,
551,07/18/11,14,21,305,FF0000,Red,,Sky Ray,,,Scrap,08/15/11,,,,,
553,07/18/11,16,21,559,FF0000,Red,KHS,FXT Sport,,,,,,,,,
564,07/23/11,11,18,305,FF0000,Red,Magna,Ripclaw,,,,,,,,,
691,07/23/11,9,14,,FF0000,Red,Italtrik,,C,C,Scrap,09/12/09,,,,,
706,07/23/11,26,28,,FF0000,Red,Schwinn,mirada,A,B,,,,,,,
712,07/25/11,13,20,507,FF0000,Red,Huffy,Stone Mountain,A,A,As-is,09/08/11,,,,,
714,07/28/11,16,22,630,FF0000,Red,Mongoose,Cambridge,b,,,,,,,,
728,08/01/11,18,22,559,FF0000,Red,Roadmaster,Mountain Pass,B,B,As-is,08/25/11,,,,,
738,08/04/11,21.5,22.5,559,FF0000,Red,HuffY,Durasport,C,C,,,,,,,
739,08/04/11,21,22,559,FF0000,Red,Diamondback,Sorrento,B,A,,,,,,,
745,08/04/11,18,22,559,FF0000,Red,Roadmaster,,,,Scrap,08/29/11,,,,,
748,08/08/11,20,21,,FF0000,Red,Mongoose,Switchback,,,,,,,,,
751,08/08/11,15,19,,FF0000,Red,Giant,Rincon,,,,,,,,,
755,08/08/11,25.25,22,630,FF0000,Red,Schwinn,Sports Tourer,,,Earn a Bike,09/22/11,64,64,,,
760,08/10/11,,,,FF0000,Red,Kend,RT-16,,,,,,,,,
771,08/12/11,,,,FF0000,Red,Trek,220 Mountaineer,,,,,,,,,
776,08/13/11,,,,FF0000,Red,Magna,Dagger,,,Scrap,08/15/11,,,,,
779,08/13/11,,,,FF0000,Red,Gary Fisher,Mr. Suinner,,,,,,,,,
781,08/13/11,,,,FF0000,Red,Next,Flat Spin,,,As-is,08/25/11,,,,,
788,08/13/11,,,,FF0000,Red,Murray,Country Road,,,,,,,,,
794,08/13/11,,,,FF0000,Red,Diamondback,Mini Viper,,,,,,,,,
796,08/12/11,,,,FF0000,Red,Gary Fisher,Minnosarhs,,,,,,,,,
797,08/13/11,,,,FF0000,Red,AmTryke,,,,,,,,,,
801,08/13/11,,,,FF0000,Red,Murray,Milestone,,,,,,,,,
805,08/13/11,,,,FF0000,Red,,Curb Cruiser,,,,,,,,,
808,08/13/11,,,,FF0000,Red,Schwinn,Gremlin,,,,,,,,,
817,08/13/11,,,,FF0000,Red,Roadtech,RTI Racer,,,,,,,,,
828,08/15/11,21,23,630,FF0000,Red,Free Spirit,FRee Spirit,C,C,,,,,,,
849,08/18/11,13,20,507,FF0000,Red,Huffy,Stone Mountain,D,B,,,,,,,
870,08/25/11,19.75,22,590,FF0000,Red,Kent,,B,B,,,,,,,
881,09/15/11,20.5,22.5,559,FF0000,Red,GT,Talera,A,B,Fix for Sale,09/22/11,,,,,
890,09/15/11,13.5,21,507,FF0000,Red,Trek,Mountain Track 220,B,A,As-is,10/08/11,70,70,,,
896,08/29/11,10,,406,FF0000,Red,,,A,A,,,,,,,
909,09/01/11,,,559,FF0000,Red,Nishiki,Blazer FS,,,,,,,,,
919,09/17/11,10,15,305,FF0000,Red,Diamondback,Mini Viper,B,A,,,,,,,
922,08/15/11,21.5,21.5,,FF0000,Red,Schwinn,Super Sport,,,,,,,,,
925,09/06/11,19.75,22.5,559,FF0000,Red,Next,Revolution,C,C,,,,,,,
932,09/29/11,16,17,305,FF0000,Red,Huffy,Stocked,B,B,As-is,10/20/11,,,,,
954,10/25/11,,,559,FF0000,Red,Yamaha,XPC,A,B,,,,Electric bike! Motor does not work presently.,,,
957,10/20/11,17,21,559,FF0000,Red,Schwinn,Mirada,C,B,As-is,10/22/11,,,,,
962,10/22/11,22.5,21,622,FF0000,Red,Cannondale,CAD2 R300,A,B,,,,,,,
975,06/27/11,,,,FF0000,Red,American Eagle,,,,Scrap,09/08/11,,,,,
981,06/27/11,,,,FF0000,Red,Schwinn,,,,As-is,08/05/11,40,40,,,
985,12/05/11,,,,FF0000,Red,Giante,,,Frame,As-is,12/05/11,15,15,,,
986,06/30/11,,,,FF0000,Red,Giant,,,,As-is,08/11/11,32,32 Hours:4,,,
989,06/27/11,,,,FF0000,Red,Schwinn,Sidewinder,,,Youth,07/28/11,,,,,
990,06/27/11,,,,FF0000,Red,GT,All Terra,,,Scrap,07/28/11,,,,,
991,06/27/11,,,,FF0000,Red,Schwinn,Sprint,,,Scrap,07/28/11,,,,,
993,06/27/11,,,,FF0000,Red,Schwinn,Sidewinder,,,Scrap,07/28/11,,,,,
994,12/03/11,14.5,,559,FF0000,Red,Giant,Yutton,,,Earn a Bike,03/10/12,24,24,,,
1022,03/15/12,22,22.5,622,FF0000,Red,Bridgestone,BB-1,A,B,As-is,03/15/12,96,96,,,
1134,03/24/11,21,21,622,FF0000,Red,Puch,170,B,C,As-is,03/25/12,70,70(hours),,,
1216,03/31/12,18,21,622,FF0000,Red,Wheeler,1300,B,C,As-is,04/07/12,100,100,,,
17,02/19/11,21.25,,630,FFA500,Orange,Vita Sprint,,B,C,Earn a Bike ,,180,Earn a Bike180,,,
104,02/19/11,17,,559,FFA500,Orange,,,A,F,,,,,,,
117,02/19/11,21,,590,FFA500,Orange,Huffy,Sea Pines,D,B,Scrap,04/04/11,,,,,
239,03/31/11,0,,,FFA500,Orange,MGX,S20,,,Youth,07/15/13,,Positive Spin. Brian to take home,,,
265,,,,,FFA500,Orange,Montgomery Ward,Hawthorn,D,,Scrap,04/04/11,,,,,
414,06/06/11,19,21,,FFA500,Orange,,,,,,,,,,,
450,07/02/11,,,,FFA500,Orange,Schwinn,,,,Earn a Bike,08/24/11,,TMS raffle prize,,,
491,07/07/11,18.5,20,,FFA500,Orange,,,B,C,,,,,,,
541,07/18/11,12,17,406,FFA500,Orange,Next,Shock,,,As-is,08/11/11,,,,,
814,08/13/11,,,,FFA500,Orange,Schwinn,Continental,,,As-is,08/13/11,,,,,
38,02/19/11,17,,559,FFC0CB,Pink,Murray,Millenia,C,B,,,,,,,
44,02/19/11,16,,630,FFC0CB,Pink,Ross,Compact Chic,B,D,,,,Missing saddle,,,
125,02/19/11,17,,559,FFC0CB,Pink,Schwinn,Frontier,B,C,,,,,,,
137,02/19/11,19,,630,FFC0CB,Pink,Columbia,,C,C,,,,,,,
142,02/19/11,17,,630,FFC0CB,Pink,Schwinn,Caliente,B,C,Fix for Sale,,152,Fix for Sale152,,,
263,04/02/11,,,,FFC0CB,Pink,Huffy,Capri 10,D,,Scrap,04/04/11,,,,,
267,,,,,FFC0CB,Pink,Huffy,Capri 10,D,,Scrap,04/04/11,,,,,
285,04/11/11,20,23,559,FFC0CB,Pink,Specialized,Hard Rock,B,C,Fix for Sale,,137,Fix for Sale - 137,,,
327,05/14/11,11,13,203,FFC0CB,Pink,Barbie,,B,B,,,,,,,
330,05/16/11,,,,FFC0CB,Pink,Murray,,,,As-is,08/13/11,,,,,
385,06/04/11,20,22,,FFC0CB,Pink,AMF,Voyager,C,D,,,,,,,
397,06/04/11,16,17,,FFC0CB,Pink,Trek,Zig Zag,B,A,,,,,,,
453,06/13/11,10,16,,FFC0CB,Pink,Specialized,Hard Rock,C,B,,,,,,,
462,06/13/11,19.5,20,,FFC0CB,Pink,Miyata,,B,D,,,,,,,
499,07/07/11,8,19.5,,FFC0CB,Pink,Schwinn,Caliente,A,C,Scrap,09/12/11,,,,,
505,07/07/11,7.5,18,507,FFC0CB,Pink,Huffy,Terrazone,A,B,Scrap,07/11/2013,,,,,
510,07/11/11,,,,FFC0CB,Pink,Specialized,Hard Rock,,,As-is,07/28/11,,,,,
559,07/18/11,10,6,305,FFC0CB,Pink,Huffy,,,,,,,,,,
798,08/12/11,,,,FFC0CB,Pink,Huffy,Disney Princess,,,Scrap,09/12/11,,,,,
804,08/13/11,,,,FFC0CB,Pink,Huffy,Heartbeat,,,,,,,,,
873,08/15/11,,,507,FFC0CB,Pink,Pacific,Quantum,A,B,As-is,09/03/11,,,,,
933,09/29/11,12,11,152,FFC0CB,Pink,Fisher Price,,D,D,,,,,,,
935,09/29/11,11,11,203,FFC0CB,Pink,,,,,,,,,,,
968,10/26/11,20,23,559,FFC0CB,Pink,Specialized,Hard Rock,A,C,,,,,,,
37,02/19/11,19,,559,FFD700,Gold,Murray,Ultra Terrain,C,C,,,,,,,
49,02/19/11,19,,,FFD700,Gold,Huffy,Catalina,D,C,Scrap,04/04/11,,,,,
70,02/19/11,18.5,,622,FFD700,Gold,Pro Flex,Generation,B,C,,,,missing pedals & cassette cluster,,,
493,07/07/11,19,21,559,FFD700,Gold,Hercules,,B,B,As-is,07/16/11,,,,,
711,07/25/11,19,21,,FFD700,Gold,Motobecane,,C,F,Scrap,09/02/11,,,,,
2,02/17/11,19,,,FFFF00,Yellow,Schwinn,Breeze,C,B,As-is,07/10/13,,SA Hub,,,
10,02/19/11,19,,590,FFFF00,Yellow,Iverson,Grand Sport,D,C,Scrap,04/04/11,,Front Light,,,
47,02/19/11,24,,630,FFFF00,Yellow,Schwinn,Sprint,C,C,Scrap,07/16/11,,,,,
54,02/19/11,23,,559,FFFF00,Yellow,Giant,Iguana,C,C,,,,,,,
87,02/19/11,23,,622,FFFF00,Yellow,Schwinn,,B,F,Earn a Bike,10/01/11,40,40,,,
106,02/19/11,19,,559,FFFF00,Yellow,Giant,ATX890,B,F,As-is,04/14/11,40,Sold As-Is 40,,,
110,02/19/11,22,,630,FFFF00,Yellow,Schwinn,Varsity,C,B,As-is,07/10/13,,,,,
117,02/19/11,15.5,,,FFFF00,Yellow,,,D,D,Scrap,04/04/11,,,,,
154,02/26/11,14,,,FFFF00,Yellow,Giant,Awesome,C,C,As-is,07/10/13,,Positive Spin?,,,
167,02/26/11,19.5,,630,FFFF00,Yellow,Schwinn,Varsity,C,D,,,,,,,
194,03/16/11,18,,559,FFFF00,Yellow,Nashbar,Terra SL,D,C,Fix for Sale,07/10/13,116,116,,,
213,03/21/11,0,,622,FFFF00,Yellow,Cannondale,,A,D,Earn a Bike ,06/25/11,,,,,
226,03/31/11,0,,,FFFF00,Yellow,Murray,Explorer,,,Buildathon,07/10/13,,,,,
252,,,,,FFFF00,Yellow,Huffy,Howler,,,Buildathon,07/10/13,,,,,
260,04/02/11,,,,FFFF00,Yellow,Columbia,Sport 3,D,C,Scrap,04/04/11,,,,,
261,04/02/11,,,,FFFF00,Yellow,Columbia,,C,C,Scrap,04/04/11,,,,,
264,04/02/11,,,,FFFF00,Yellow,Kent,Super 20,,,Buildathon,07/10/13,,,,,
268,06/27/11,,,,FFFF00,Yellow,Univega,Rover Sport,C,B,Fix for Sale,09/22/11,,,,,
292,4/18/2011,27.25,24.75,630,FFFF00,Yellow,Schwinn,Continental,C,B,,,,,,,
352,05/16/11,,,,FFFF00,Yellow,LBC,Imagine,,,Youth,07/16/11,,,,,
358,05/21/11,23.25,24,559,FFFF00,Yellow,Mongoose,IBOC,B,C,,,,,,,
359,05/22/11,,,559,FFFF00,Yellow,,,B,C,Fix for Sale,09/03/11,,,,,
369,05/26/11,,,559,FFFF00,Yellow,Diamondback,Sorrento,B,D,Fix for Sale,07/16/11,,,,,
419,06/06/11,22,22,,FFFF00,Yellow,Next,Shock,,,Scrap,10/08/11,,,,,
482,06/18/11,21,23,,FFFF00,Yellow,Giant,Iguana,B,F,Fix for Sale,,,,,,
509,07/09/11,,,,FFFF00,Yellow,,,,,Earn a Bike,07/21/11,,,,,
516,07/09/11,57CM,57CM,,FFFF00,Yellow,Fuji,,A,A,Earn a Bike,2011,,,,,
554,07/18/11,18,20,559,FFFF00,Yellow,,,,,,,,,,,
713,07/25/11,19,22,559,FFFF00,Yellow,True Temper,,B,A,Earn a Bike,08/06/11,,Goldilocks is awesome!,,,
725,,,,,FFFF00,Yellow,Trek,Antelope,,,As-is,08/11/11,,,,,
734,08/01/11,17,21.5,559,FFFF00,Yellow,Mongoose,SX43,B,C,,,,,,,
773,08/13/11,,,,FFFF00,Yellow,Huffy,Storm Mountain,,,,,,,,,
791,08/13/11,,,,FFFF00,Yellow,Huffy,Uproar,,,Scrap,09/12/11,,,,,
799,08/12/11,,,,FFFF00,Yellow,Tonka,First Gear,,,,,,,,,
836,08/15/11,21,21.5,590,FFFF00,Yellow,Koko,Koko Sport,B,B,,,,,,,
843,08/18/11,15,20,559,FFFF00,Yellow,Diamondback,Sorrento,D,D,,,,,,,
876,09/01/11,21.5,22,559,FFFF00,Yellow,Bristol,Avenger MTB,C,F,Scrap,09/12/11,,,,,
899,08/15/11,15,20,,FFFF00,Yellow,GT Bicycles,Palomar,,,,,,,,,
927,09/26/11,23.125,22,559,FFFF00,Yellow,C. I OH,,B,B,As-is,10/22/11,,Korean,,,
939,09/29/11,22,23,559,FFFF00,Yellow,Huffy,Mt Storm,,,Scrap,10/10/11,,Scrapped,,,
964,10/26/11,20,22.5,559,FFFF00,Yellow,Marin,,B,D,,,,,,,
1033,06/27/11,,,,FFFF00,Yellow,Nashbar,Tenza 3c,,,As-is,03/25/12,75,75,,,
20,02/19/11,19.5,,559,FFFFFF,White,Western Flyer,Town and Country,D,D,Buildathon,07/10/13,,,,,
25,02/19/11,21,,,FFFFFF,White,Raleigh,Grand Prix,C,F,,,,Missing Bottom Bracket,,,
35,02/19/11,13.5,,559,FFFFFF,White,Giant,Boulder,B,B,Fix for Sale,04/14/11,136,Fix for Sale SOLD 136,,,
53,02/19/11,19,,622,FFFFFF,White,Univega,Activa Action,B,C,Fix for Sale,,,,,,
58,02/19/11,20.5,,559,FFFFFF,White,GT,Timberline,B,C,,,,,,,
92,02/19/11,21,,622,FFFFFF,White,Tunturi,,C,D,As-is,05/23/11,,,,,
92,02/19/11,13,,590,FFFFFF,White,Specialized,Hard Rock,B,B,Fix for Sale,06/04/11,,,,,
95,02/19/11,21,,559,FFFFFF,White,Bridgestone,City Limit,B,D,Fix for Sale,,155,Fix for Sale155,,,
109,02/19/11,17,,559,FFFFFF,White,Specialized,Stump Jumper,B,F,,,,,,,
112,02/19/11,l,,590,FFFFFF,White,Huffy,Parkridge,C,B,,,,, came back to the shop after being stripped of parts,,
119,02/19/11,18,,630,FFFFFF,White,BCA,Hardwood 200,B,D,Fix for Sale,,164,Fix for Sale164,,,
121,02/19/11,21,,630,FFFFFF,White,,,D,F,,,,,,,
146,02/19/11,25,,630,FFFFFF,White,Peugeot,,C,C,,,,,,,
164,02/26/11,20,,622,FFFFFF,White,Trek,Multitrack 700,C,D,Fix for Sale,,95,Fix for Sale127 - 95,,,
200,03/16/11,15,,559,FFFFFF,White,Specialized,Hard Rock,C,C,Fix for Sale,06/18/11,,Fix for Sale,,,
217,03/31/11,20,,622,FFFFFF,White,Raleigh,Pioneer,B,C,,,,,,,
218,03/31/11,20.5,,622,FFFFFF,White,Raleigh,Pioneer,B,C,,,,,,,
219,03/31/11,0,,630,FFFFFF,White,Fuji,Special Road Racer,A,C,Earn a Bike,,,,,,
229,03/31/11,0,,,FFFFFF,White,Polidor,Trekker Rider,,,Earn a Bike ,07/30/11,,,,,
232,03/31/11,0,,,FFFFFF,White,Huffy,White Rider,,,Buildathon,07/10/13,,,,,
266,,,,,FFFFFF,White,Free Spirit,Canyon Run,D,,Scrap,04/04/11,,,,,
313,,,,,FFFFFF,White,Schwinn,LeTour,C,C,,,,Missing rear wheel,,,
329,05/14/11,24,33.5,,FFFFFF,White,Vanquer,,B,C,,,,,,,
341,05/12/11,,,,FFFFFF,White,Schwinn,High Plains,C,A,Fix for Sale,,,,,,
383,06/04/11,26,22,,FFFFFF,White,Schwinn,Le Tour,D,D,,,,,,,
384,06/04/11,19,23,,FFFFFF,White,Murray,Hot Spring,B,C,,,,,,,
438,06/20/11,18,22,559,FFFFFF,White,Trek,7000,A,F,Earn a Bike,07/14/11,,,,,
442,06/26/11,21,22,,FFFFFF,White,Specialized,Rock Hopper,A,C,As-is,06/31/2011,,,,,
458,06/13/11,21,21,,FFFFFF,White,Free Spirit,,B,B,,,,,,,
525,07/11/11,20,21,630,FFFFFF,White,AMERICAN,,B,B,Earn a Bike,08/13/11,,,,,
527,07/11/11,7,25,406,FFFFFF,White,,BMX BIKE,B,B,,,,,,,
561,07/21/11,16,20,406,FFFFFF,White,Raleigh,Mountain's Point,,,,,,,,,
708,07/23/11,20.5,22.5,559,FFFFFF,White,Trek,Antelope,,,As-is,08/18/11,,,,,
710,07/25/11,18,20,559,FFFFFF,White,Kent,Diplomat,B,A,,,,,,,
823,08/13/11,,,,FFFFFF,White,Viscount,,,,,,,,,,
832,08/15/11,19.5,24,507,FFFFFF,White,Exerscience,Yankee,C,C,Earn a Bike ,,,,,,
833,08/15/11,17,23.5,507,FFFFFF,White,Exerscience,Yankee,C,C,,,,,,,
872,08/29/11,24,23.5,630,FFFFFF,White,Gitane,Tour De France,B,D,As-is,09/03/11,,,,,
914,09/15/11,20,27,559,FFFFFF,White,Diamondback,Apex,C,B,As-is,09/17/11,,,,,
915,09/15/11,21.5,23,559,FFFFFF,White,Fila,Taos,C,C,,,,,,,
917,09/17/11,19,21.5,559,FFFFFF,White,,,C,B,,,,,,,
945,10/10/11,22.5,22.5,630,FFFFFF,White,Atala,Gino D'Italia,B,C,,,,,,,
971,06/30/11,,,,FFFFFF,White,BCA,,,,Scrap,07/16/11,,,,,
977,06/27/11,,,,FFFFFF,White,Bridgestone,CB-0,B,C,As-is,02/11/12,70,70,,,
498,07/07/11,19,21,559,Orante,Orante,JC PENNY,,A,A,,,,,,,
